YEAR,MONTH,DAY,HOUR,OPTPWR,IIT,IHT,kwh,SUN
2020,3,1,6,1.54,31.0,25.0,3.1000000000000005,0.0
2020,3,1,7,4.85,37.0,38.0,7.349,0.41
2020,3,1,8,9.62,39.0,42.0,7.851000000000001,0.55
2020,3,1,9,15.28,41.0,36.0,3.695,0.5
2020,3,1,10,7.55,41.0,46.0,7.912000000000001,0.76
2020,3,1,11,9.77,41.0,49.0,10.975999999999999,0.81
2020,3,1,12,17.27,38.0,38.0,9.042,1.53
2020,3,1,13,18.81,41.0,41.0,4.745,0.85
2020,3,1,14,7.51,40.0,38.0,1.6210000000000002,0.36
2020,3,1,15,2.61,39.0,39.0,1.1349999999999996,0.0
2020,3,1,16,1.5,38.0,38.0,0.5,0.0
2020,3,1,17,0.82,37.0,37.0,0.029,0.0
2020,3,1,18,0.1,36.0,36.0,0.0,0.0
2020,3,2,6,0.81,29.0,22.0,2.11,0.0
2020,3,2,7,4.1,32.0,29.0,9.387000000000002,0.16
2020,3,2,8,15.64,32.0,33.0,12.938,1.1
2020,3,2,9,19.73,33.0,38.0,18.076,1.58
2020,3,2,10,24.47,35.0,42.0,20.385,1.78
2020,3,2,11,26.22,37.0,46.0,19.574,1.95
2020,3,2,12,26.25,37.0,45.0,20.762,1.62
2020,3,2,13,26.43,37.0,45.0,18.085,1.56
2020,3,2,14,26.24,37.0,42.0,12.499999999999995,1.46
2020,3,2,15,19.14,35.0,38.0,5.495,1.24
2020,3,2,16,10.99,35.0,31.0,1.3759999999999997,0.72
2020,3,2,17,3.34,34.0,30.0,0.037000000000000005,0.02
2020,3,2,18,0.11,33.0,30.0,0.0,0.0
2020,3,3,6,0.93,30.0,24.0,3.709,0.0
2020,3,3,7,5.67,37.0,38.0,4.753000000000001,0.35
2020,3,3,8,5.39,39.0,46.0,5.081,0.6
2020,3,3,9,5.96,39.0,49.0,11.200000000000005,0.6
2020,3,3,10,21.02,39.0,42.0,14.793,1.14
2020,3,3,11,24.61,38.0,45.0,21.8,2.17
2020,3,3,12,22.97,40.0,46.0,22.345,2.22
2020,3,3,13,22.47,40.0,46.0,17.941000000000006,2.46
2020,3,3,14,20.26,39.0,43.0,13.647,2.03
2020,3,3,15,17.13,37.0,38.0,7.028999999999999,1.43
2020,3,3,16,10.85,37.0,33.0,1.3769999999999996,0.72
2020,3,3,17,3.25,37.0,34.0,0.029,0.03
2020,3,3,18,0.1,36.0,34.0,0.0,0.0
2020,3,4,6,0.9,32.0,25.0,0.6629999999999999,0.0
2020,3,4,7,1.19,33.0,28.0,1.4360000000000002,0.0
2020,3,4,8,2.1,34.0,30.0,2.061,0.0
2020,3,4,9,2.75,33.0,31.0,2.546,0.17
2020,3,4,10,5.9,34.0,33.0,3.65,0.17
2020,3,4,11,5.66,35.0,36.0,2.853,0.55
2020,3,4,12,3.41,35.0,36.0,2.1180000000000003,0.52
2020,3,4,13,3.27,34.0,33.0,3.0569999999999995,0.05
2020,3,4,14,5.93,34.0,36.0,5.123000000000001,0.53
2020,3,4,15,7.83,34.0,39.0,2.5390000000000006,0.71
2020,3,4,16,4.55,35.0,35.0,0.39799999999999996,0.19
2020,3,4,17,1.32,34.0,31.0,0.016,0.0
2020,3,4,18,0.09,31.0,27.0,0.0,0.0
2020,3,5,6,0.15,25.0,18.0,0.619,0.0
2020,3,5,7,1.74,27.0,21.0,2.0320000000000005,0.0
2020,3,5,8,2.75,29.0,25.0,5.251,0.19
2020,3,5,9,8.52,32.0,36.0,9.025,0.56
2020,3,5,10,11.06,30.0,30.0,7.683,0.89
2020,3,5,11,12.55,30.0,29.0,11.139000000000001,0.65
2020,3,5,12,15.43,31.0,33.0,14.139,0.94
2020,3,5,13,18.55,33.0,36.0,7.75,1.65
2020,3,5,14,13.9,34.0,33.0,3.9819999999999993,0.89
2020,3,5,15,6.12,35.0,36.0,1.7650000000000003,0.34
2020,3,5,16,2.11,34.0,34.0,0.8580000000000001,0.0
2020,3,5,17,1.58,33.0,31.0,0.033,0.0
2020,3,5,18,0.09,32.0,29.0,0.0,0.0
2020,3,6,6,1.23,29.0,24.0,3.0410000000000004,0.0
2020,3,6,7,4.53,34.0,36.0,5.001,0.36
2020,3,6,8,6.24,37.0,46.0,8.164,0.7
2020,3,6,9,10.69,38.0,49.0,9.396,0.85
2020,3,6,10,11.37,35.0,33.0,6.809,1.04
2020,3,6,11,8.5,38.0,33.0,7.499,0.79
2020,3,6,12,10.99,39.0,41.0,5.828999999999999,0.6
2020,3,6,13,7.74,40.0,46.0,6.982000000000001,0.6
2020,3,6,14,11.02,38.0,35.0,7.784,0.58
2020,3,6,15,12.97,38.0,37.0,4.6320000000000014,0.7
2020,3,6,16,11.97,38.0,36.0,1.3009999999999995,0.42
2020,3,6,17,2.78,38.0,38.0,0.036000000000000004,0.0
2020,3,6,18,0.11,36.0,37.0,0.0,0.0
2020,3,7,6,1.69,31.0,25.0,3.563,0.0
2020,3,7,7,5.97,39.0,39.0,9.336,0.38
2020,3,7,8,13.62,40.0,45.0,7.711000000000002,0.95
2020,3,7,9,10.85,41.0,39.0,15.378,1.37
2020,3,7,10,21.97,42.0,43.0,19.381,2.27
2020,3,7,11,23.25,43.0,48.0,20.263,2.82
2020,3,7,12,23.18,44.0,48.0,18.044,2.7
2020,3,7,13,21.31,44.0,46.0,14.54,2.21
2020,3,7,14,19.24,43.0,45.0,14.18,2.11
2020,3,7,15,17.0,39.0,39.0,7.539999999999999,1.44
2020,3,7,16,11.15,39.0,36.0,1.511,0.75
2020,3,7,17,2.88,39.0,37.0,0.034,0.06
2020,3,7,18,0.1,38.0,37.0,0.0,0.0
2020,3,8,6,1.37,33.0,28.0,2.2150000000000003,0.0
2020,3,8,7,4.01,37.0,37.0,6.571000000000001,0.33
2020,3,8,8,12.54,39.0,42.0,11.586999999999998,0.92
2020,3,8,9,18.97,40.0,41.0,18.825000000000006,1.84
2020,3,8,10,21.11,42.0,46.0,21.031000000000006,2.41
2020,3,8,11,23.55,44.0,49.0,21.224,2.77
2020,3,8,12,22.84,44.0,49.0,20.966999999999995,2.19
2020,3,8,13,21.97,43.0,48.0,16.820999999999998,2.18
2020,3,8,14,19.9,42.0,46.0,5.736000000000001,1.62
2020,3,8,15,13.89,41.0,38.0,2.4019999999999997,0.44
2020,3,8,16,3.71,40.0,39.0,0.523,0.05
2020,3,8,17,1.27,39.0,39.0,0.035,0.0
2020,3,8,18,0.12,38.0,37.0,0.0,0.0
2020,3,9,6,1.71,34.0,28.0,3.8730000000000007,0.0
2020,3,9,7,6.33,42.0,43.0,8.479999999999999,0.6
2020,3,9,8,12.11,44.0,49.0,10.486,1.07
2020,3,9,9,14.7,38.0,36.0,9.613999999999999,1.29
2020,3,9,10,18.47,39.0,36.0,11.619000000000002,2.01
2020,3,9,11,19.16,37.0,39.0,7.671000000000002,1.79
2020,3,9,12,15.27,40.0,36.0,3.0680000000000005,1.75
2020,3,9,13,4.21,39.0,41.0,1.729,0.52
2020,3,9,14,2.73,39.0,42.0,1.711,0.0
2020,3,9,15,2.69,39.0,42.0,1.386,0.0
2020,3,9,16,2.63,40.0,42.0,0.5680000000000001,0.0
2020,3,9,17,1.42,40.0,42.0,0.031000000000000007,0.0
2020,3,9,18,0.1,39.0,39.0,0.0,0.0
2020,3,10,6,0.13,31.0,24.0,0.28500000000000003,0.0
2020,3,10,7,0.89,33.0,28.0,1.9120000000000004,0.0
2020,3,10,8,3.11,35.0,33.0,2.2810000000000006,0.06
2020,3,10,9,3.89,36.0,38.0,2.507000000000001,0.14
2020,3,10,10,4.09,35.0,39.0,4.981999999999998,0.2
2020,3,10,11,8.06,35.0,43.0,4.88,0.51
2020,3,10,12,8.91,35.0,37.0,4.785000000000001,0.42
2020,3,10,13,7.97,36.0,38.0,4.4529999999999985,0.55
2020,3,10,14,8.26,35.0,37.0,3.1610000000000005,0.57
2020,3,10,15,4.04,35.0,36.0,1.755,0.15
2020,3,10,16,2.41,34.0,35.0,0.4540000000000001,0.0
2020,3,10,17,1.13,33.0,33.0,0.032,0.0
2020,3,10,18,0.1,32.0,29.0,0.0,0.0
2020,3,11,6,1.82,29.0,24.0,3.8080000000000003,0.0
2020,3,11,7,6.63,36.0,37.0,10.005,0.47
2020,3,11,8,12.85,36.0,41.0,15.245,1.44
2020,3,11,9,17.76,35.0,37.0,20.065,1.98
2020,3,11,10,21.5,37.0,42.0,21.933,2.55
2020,3,11,11,24.3,39.0,46.0,19.445999999999994,2.95
2020,3,11,12,26.03,40.0,46.0,20.08,2.28
2020,3,11,13,23.42,40.0,46.0,12.199000000000002,2.32
2020,3,11,14,18.63,40.0,41.0,4.523999999999999,1.55
2020,3,11,15,7.04,38.0,36.0,2.11,0.6
2020,3,11,16,4.09,38.0,38.0,0.466,0.29
2020,3,11,17,0.96,37.0,37.0,0.033,0.0
2020,3,11,18,0.11,35.0,36.0,0.0,0.0
2020,3,12,6,0.13,30.0,24.0,0.09800000000000003,0.0
2020,3,12,7,0.12,31.0,28.0,0.34299999999999997,0.0
2020,3,12,8,0.66,33.0,31.0,1.149,0.0
2020,3,12,9,2.04,35.0,35.0,2.678,0.0
2020,3,12,10,4.98,37.0,42.0,6.657999999999999,0.21
2020,3,12,11,9.98,38.0,46.0,7.412999999999999,0.85
2020,3,12,12,13.84,37.0,33.0,5.051,0.77
2020,3,12,13,7.68,39.0,38.0,4.459999999999999,0.59
2020,3,12,14,6.43,40.0,45.0,3.8280000000000003,0.23
2020,3,12,15,5.18,40.0,48.0,2.0560000000000005,0.06
2020,3,12,16,2.94,40.0,47.0,0.30500000000000005,0.0
2020,3,12,17,0.55,39.0,43.0,0.03,0.0
2020,3,12,18,0.1,37.0,39.0,0.0,0.0
2020,3,13,6,0.65,32.0,25.0,1.0,0.0
2020,3,13,7,1.82,35.0,31.0,1.089,0.07
2020,3,13,8,1.83,36.0,36.0,0.7370000000000001,0.24
2020,3,13,9,1.56,36.0,37.0,1.05,0.0
2020,3,13,10,3.62,37.0,39.0,5.305,0.0
2020,3,13,11,12.03,40.0,48.0,12.199000000000002,0.54
2020,3,13,12,21.4,40.0,42.0,6.465,0.89
2020,3,13,13,12.4,41.0,41.0,5.752999999999999,1.0
2020,3,13,14,9.22,40.0,45.0,2.0840000000000005,0.49
2020,3,13,15,3.14,40.0,42.0,1.0240000000000002,0.0
2020,3,13,16,1.6,39.0,41.0,0.158,0.0
2020,3,13,17,0.47,38.0,39.0,0.028000000000000004,0.0
2020,3,13,18,0.1,37.0,37.0,0.0,0.0
2020,3,14,6,0.27,28.0,21.0,0.9890000000000002,0.0
2020,3,14,7,2.12,31.0,25.0,1.5020000000000002,0.0
2020,3,14,8,1.72,32.0,29.0,2.412,0.0
2020,3,14,9,5.49,32.0,33.0,8.210999999999999,0.29
2020,3,14,10,16.76,32.0,36.0,7.468000000000001,0.6
2020,3,14,11,10.22,34.0,31.0,12.374999999999998,0.6
2020,3,14,12,17.83,33.0,36.0,9.611,1.0
2020,3,14,13,13.36,32.0,31.0,17.046,0.81
2020,3,14,14,22.42,34.0,38.0,13.584000000000001,1.49
2020,3,14,15,17.4,34.0,37.0,6.712000000000001,1.22
2020,3,14,16,10.21,33.0,29.0,1.7590000000000001,0.52
2020,3,14,17,3.48,33.0,30.0,0.048,0.08
2020,3,14,18,0.13,32.0,29.0,0.0,0.0
2020,3,15,6,2.2,30.0,24.0,4.474,0.1
2020,3,15,7,7.92,37.0,39.0,11.834000000000001,0.83
2020,3,15,8,15.16,34.0,33.0,18.274,1.61
2020,3,15,9,20.66,36.0,41.0,22.642000000000003,2.35
2020,3,15,10,23.71,38.0,45.0,23.146,3.0
2020,3,15,11,25.16,39.0,48.0,25.765,3.0
2020,3,15,12,25.56,40.0,48.0,24.901000000000003,3.0
2020,3,15,13,25.72,39.0,47.0,21.791999999999998,2.99
2020,3,15,14,23.3,38.0,46.0,15.814000000000002,2.37
2020,3,15,15,18.73,37.0,39.0,9.607000000000001,1.66
2020,3,15,16,12.74,34.0,33.0,2.1590000000000003,0.89
2020,3,15,17,4.29,35.0,31.0,0.05,0.17
2020,3,15,18,0.12,34.0,31.0,0.0,0.0
2020,3,16,6,2.22,30.0,24.0,4.5760000000000005,0.13
2020,3,16,7,8.04,38.0,42.0,11.652,0.85
2020,3,16,8,15.39,37.0,36.0,17.791,1.58
2020,3,16,9,19.95,39.0,42.0,19.831,2.16
2020,3,16,10,22.99,43.0,47.0,21.834000000000003,2.83
2020,3,16,11,23.81,44.0,48.0,24.457000000000004,2.98
2020,3,16,12,24.08,44.0,49.0,23.06000000000001,3.0
2020,3,16,13,23.6,44.0,49.0,20.384,2.96
2020,3,16,14,21.44,43.0,47.0,14.084000000000005,2.32
2020,3,16,15,17.87,42.0,43.0,7.5550000000000015,1.53
2020,3,16,16,10.89,41.0,36.0,1.729,0.69
2020,3,16,17,3.64,41.0,39.0,0.035,0.05
2020,3,16,18,0.12,39.0,39.0,0.0,0.0
2020,3,17,6,2.27,33.0,28.0,4.2650000000000015,0.08
2020,3,17,7,7.06,42.0,45.0,8.629,0.7
2020,3,17,8,10.95,43.0,47.0,12.863,1.17
2020,3,17,9,18.42,40.0,41.0,14.059999999999995,1.86
2020,3,17,10,19.37,41.0,42.0,12.360999999999999,2.07
2020,3,17,11,18.88,40.0,42.0,12.094,1.55
2020,3,17,12,21.71,40.0,45.0,7.409000000000002,1.63
2020,3,17,13,10.98,39.0,37.0,4.7120000000000015,0.85
2020,3,17,14,7.47,39.0,41.0,4.114,0.78
2020,3,17,15,4.94,39.0,46.0,1.4229999999999998,0.63
2020,3,17,16,2.47,39.0,45.0,0.20200000000000007,0.07
2020,3,17,17,0.5,38.0,42.0,0.027000000000000003,0.0
2020,3,17,18,0.1,35.0,37.0,0.0,0.0
2020,3,18,6,3.11,32.0,28.0,3.279,0.0
2020,3,18,7,4.48,37.0,38.0,4.433000000000002,0.66
2020,3,18,8,6.5,40.0,48.0,8.7,1.16
2020,3,18,9,12.78,40.0,49.0,13.297,1.46
2020,3,18,10,20.57,40.0,42.0,11.111999999999998,1.76
2020,3,18,11,16.82,41.0,38.0,5.347999999999999,1.1
2020,3,18,12,10.25,41.0,41.0,7.225,0.82
2020,3,18,13,10.75,41.0,46.0,2.9690000000000003,0.88
2020,3,18,14,4.51,40.0,42.0,2.6839999999999997,0.57
2020,3,18,15,3.94,41.0,43.0,1.5930000000000002,0.19
2020,3,18,16,2.94,40.0,45.0,0.3620000000000001,0.09
2020,3,18,17,0.64,39.0,42.0,0.032,0.0
2020,3,18,18,0.08,38.0,39.0,0.0,0.0
2020,3,19,6,0.18,32.0,25.0,0.271,0.0
2020,3,19,7,1.63,34.0,31.0,1.3250000000000002,0.0
2020,3,19,8,2.17,37.0,36.0,1.7180000000000002,0.0
2020,3,19,9,2.64,38.0,39.0,1.1180000000000003,0.0
2020,3,19,10,1.94,38.0,39.0,5.6339999999999995,0.0
2020,3,19,11,9.49,41.0,45.0,7.874,0.76
2020,3,19,12,9.54,39.0,37.0,3.643,0.97
2020,3,19,13,8.07,41.0,39.0,1.105,0.51
2020,3,19,14,1.63,40.0,39.0,1.1740000000000002,0.06
2020,3,19,15,1.87,39.0,41.0,0.5740000000000001,0.0
2020,3,19,16,1.26,39.0,41.0,0.09800000000000003,0.0
2020,3,19,17,0.14,39.0,39.0,0.027000000000000003,0.0
2020,3,19,18,0.14,37.0,38.0,0.0,0.0
2020,3,20,6,2.7,34.0,29.0,4.224,0.06
2020,3,20,7,6.73,39.0,43.0,8.45,0.64
2020,3,20,8,11.09,40.0,46.0,8.977,1.26
2020,3,20,9,11.06,38.0,34.0,14.111999999999998,1.45
2020,3,20,10,21.28,40.0,42.0,12.127000000000002,2.28
2020,3,20,11,19.65,40.0,43.0,8.009,1.7
2020,3,20,12,10.65,39.0,36.0,12.597999999999999,1.09
2020,3,20,13,22.12,40.0,46.0,15.279000000000002,1.17
2020,3,20,14,20.16,40.0,43.0,8.642000000000001,1.51
2020,3,20,15,13.14,40.0,37.0,2.6039999999999996,0.8
2020,3,20,16,3.79,40.0,39.0,0.8010000000000003,0.28
2020,3,20,17,1.67,39.0,38.0,0.045,0.0
2020,3,20,18,0.12,38.0,37.0,0.0,0.0
2020,3,21,6,2.3,36.0,31.0,4.66,0.0
2020,3,21,7,7.25,43.0,48.0,9.15,0.67
2020,3,21,8,12.01,43.0,49.0,14.712999999999996,1.35
2020,3,21,9,16.12,42.0,42.0,3.5010000000000003,1.97
2020,3,21,10,16.95,42.0,42.0,32.46099999999999,2.4
2020,3,21,11,20.2,44.0,46.0,20.933999999999994,2.4
2020,3,21,12,20.99,45.0,47.0,15.495999999999999,2.47
2020,3,21,13,19.73,45.0,46.0,15.669999999999998,2.28
2020,3,21,14,17.02,43.0,43.0,10.238,1.77
2020,3,21,15,13.09,43.0,39.0,4.926,1.15
2020,3,21,16,6.23,41.0,39.0,1.0539999999999998,0.5
2020,3,21,17,2.37,41.0,42.0,0.038,0.0
2020,3,21,18,0.11,40.0,39.0,0.0,0.0
2020,3,22,6,2.2,37.0,31.0,4.223999999999998,0.0
2020,3,22,7,6.52,44.0,46.0,8.642000000000001,0.59
2020,3,22,8,13.39,44.0,49.0,14.182,1.25
2020,3,22,9,18.97,44.0,46.0,13.700999999999999,1.76
2020,3,22,10,22.31,45.0,46.0,20.706000000000003,1.72
2020,3,22,11,23.94,47.0,52.0,22.538000000000004,2.52
2020,3,22,12,23.64,48.0,53.0,19.913,3.0
2020,3,22,13,22.96,48.0,52.0,17.834,2.53
2020,3,22,14,19.94,47.0,49.0,12.447,2.13
2020,3,22,15,16.13,45.0,43.0,6.655,1.31
2020,3,22,16,9.49,42.0,38.0,1.5820000000000003,0.74
2020,3,22,17,3.15,41.0,39.0,0.05899999999999999,0.08
2020,3,22,18,0.12,41.0,39.0,0.0,0.0
2020,3,23,6,2.7,36.0,31.0,3.641,0.0
2020,3,23,7,4.43,39.0,41.0,5.2620000000000005,0.08
2020,3,23,8,9.16,40.0,46.0,6.209000000000001,0.61
2020,3,23,9,10.75,40.0,39.0,4.729,0.59
2020,3,23,10,5.81,40.0,45.0,7.609,0.6
2020,3,23,11,11.6,40.0,47.0,12.101,0.62
2020,3,23,12,17.65,38.0,38.0,11.517,0.79
2020,3,23,13,18.79,39.0,41.0,9.861,0.83
2020,3,23,14,11.73,38.0,36.0,6.231,0.91
2020,3,23,15,8.85,40.0,38.0,2.9810000000000003,0.54
2020,3,23,16,4.74,40.0,39.0,0.6850000000000002,0.0
2020,3,23,17,1.86,39.0,39.0,0.037000000000000005,0.0
2020,3,23,18,0.1,37.0,36.0,0.0,0.0
2020,3,24,5,0.0,28.0,21.0,1.173,0.0
2020,3,24,6,2.62,35.0,30.0,4.537,0.03
2020,3,24,7,6.99,41.0,46.0,9.927,0.75
2020,3,24,8,12.66,42.0,47.0,15.902,1.42
2020,3,24,9,17.41,42.0,42.0,18.583,2.03
2020,3,24,10,20.62,43.0,46.0,20.807,2.43
2020,3,24,11,21.71,42.0,47.0,17.168,2.91
2020,3,24,12,21.97,42.0,47.0,9.056,2.65
2020,3,24,13,11.55,40.0,37.0,6.236000000000001,1.34
2020,3,24,14,6.91,41.0,46.0,4.743000000000001,0.6
2020,3,24,15,6.54,42.0,49.0,2.092,0.6
2020,3,24,16,2.63,41.0,46.0,0.929,0.19
2020,3,24,17,1.75,40.0,43.0,0.04,0.0
2020,3,24,18,0.1,39.0,39.0,0.0,0.0
2020,3,25,6,1.89,36.0,30.0,4.583,0.06
2020,3,25,7,7.78,43.0,47.0,9.738999999999999,0.69
2020,3,25,8,12.42,43.0,43.0,3.7039999999999997,1.29
2020,3,25,9,14.03,43.0,39.0,0.0,1.99
2020,3,26,6,3.45,36.0,33.0,3.544,0.12
2020,3,26,7,5.47,40.0,43.0,8.942,0.6
2020,3,26,8,13.83,43.0,47.0,14.634000000000002,1.08
2020,3,26,9,17.19,46.0,46.0,0.0,2.28
2020,3,26,18,0.08,41.0,41.0,0.0,0.0
2020,3,27,5,0.0,29.0,25.0,1.061,0.0
2020,3,27,6,2.09,38.0,33.0,3.627,0.0
2020,3,27,7,8.75,43.0,46.0,9.669,0.37
2020,3,27,8,13.03,45.0,42.0,15.25,1.26
2020,3,27,9,17.92,47.0,47.0,20.918000000000003,1.39
2020,3,27,10,21.23,49.0,52.0,20.472,2.33
2020,3,27,11,21.88,49.0,53.0,19.731,2.33
2020,3,27,12,23.2,48.0,53.0,7.975000000000001,1.9
2020,3,27,13,10.51,47.0,43.0,5.204,0.77
2020,3,27,14,7.49,44.0,43.0,3.629,0.62
2020,3,27,15,6.77,45.0,49.0,2.4090000000000003,0.45
2020,3,27,16,3.81,44.0,49.0,1.3090000000000002,0.39
2020,3,27,17,2.54,44.0,49.0,0.05,0.0
2020,3,27,18,0.16,43.0,46.0,0.0,0.0
2020,3,28,6,0.41,33.0,28.0,0.9710000000000004,0.0
2020,3,28,7,1.16,35.0,31.0,0.9449999999999998,0.0
2020,3,28,8,2.12,35.0,34.0,1.63,0.0
2020,3,28,9,2.65,35.0,35.0,3.2460000000000004,0.07
2020,3,28,10,5.48,37.0,41.0,8.655999999999999,0.11
2020,3,28,11,16.56,35.0,39.0,2.8569999999999998,0.58
2020,3,28,12,4.35,35.0,33.0,2.839,0.36
2020,3,28,13,6.9,35.0,37.0,3.264,0.12
2020,3,28,14,5.4,33.0,37.0,3.2349999999999994,0.24
2020,3,28,15,4.87,34.0,38.0,3.0839999999999996,0.24
2020,3,28,16,5.12,34.0,38.0,1.395,0.25
2020,3,28,17,3.05,34.0,37.0,0.053,0.0
2020,3,28,18,0.13,32.0,33.0,0.0,0.0
2020,3,29,5,0.0,24.0,18.0,0.278,0.0
2020,3,29,6,0.69,29.0,24.0,3.4770000000000003,0.0
2020,3,29,7,6.8,32.0,33.0,5.7799999999999985,0.43
2020,3,29,8,7.93,35.0,36.0,6.277,0.6
2020,3,29,9,7.07,36.0,43.0,9.137,0.6
